fold,label_fraction,split,stratum,users,fraction,overall_users,overall_fraction,abs_frac_diff
0,0.25,overall,46-47,17,0.03339882121807466,17,0.03339882121807466,0.0
0,0.25,overall,48-49,14,0.0275049115913556,14,0.0275049115913556,0.0
0,0.25,overall,50,10,0.019646365422396856,10,0.019646365422396856,0.0
0,0.25,overall,51-55,33,0.06483300589390963,33,0.06483300589390963,0.0
0,0.25,overall,56-60,28,0.0550098231827112,28,0.0550098231827112,0.0
0,0.25,overall,61-65,2,0.003929273084479371,2,0.003929273084479371,0.0
0,0.25,overall,66-67,1,0.0019646365422396855,1,0.0019646365422396855,0.0
0,0.25,train_pool,10-11,16,0.03931203931203931,21,0.0412573673870334,0.0019453280749940904
0,0.25,train_pool,12-13,29,0.07125307125307126,37,0.07269155206286837,0.0014384808097971102
0,0.25,train_pool,14-15,45,0.11056511056511056,57,0.11198428290766209,0.0014191723425515251
0,0.25,train_pool,16-17,30,0.07371007371007371,37,0.07269155206286837,0.0010185216472053393
0,0.25,train_pool,18-19,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
0,0.25,train_pool,20-21,20,0.04914004914004914,24,0.047151277013752456,0.001988772126296681
0,0.25,train_pool,22-23,18,0.044226044226044224,22,0.043222003929273084,0.00100404029677114
0,0.25,train_pool,24-25,12,0.029484029484029485,15,0.029469548133595286,1.4481350434199236e-05
0,0.25,train_pool,26-27,13,0.03194103194103194,17,0.03339882121807466,0.0014577892770427162
0,0.25,train_pool,28-29,16,0.03931203931203931,21,0.0412573673870334,0.0019453280749940904
0,0.25,train_pool,30-31,9,0.022113022113022112,11,0.021611001964636542,0.00050202014838557
0,0.25,train_pool,32-33,15,0.036855036855036855,18,0.03536345776031434,0.0014915790947225144
0,0.25,train_pool,34-35,18,0.044226044226044224,22,0.043222003929273084,0.00100404029677114
0,0.25,train_pool,36-37,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
0,0.25,train_pool,38-39,11,0.02702702702702703,13,0.025540275049115914,0.0014867519779111146
0,0.25,train_pool,40-41,11,0.02702702702702703,14,0.0275049115913556,0.0004778845643285713
0,0.25,train_pool,42-43,19,0.04668304668304668,23,0.04518664047151277,0.0014964062115339072
0,0.25,train_pool,44-45,9,0.022113022113022112,12,0.023575638506876228,0.001462616393854116
0,0.25,train_pool,46-47,13,0.03194103194103194,17,0.03339882121807466,0.0014577892770427162
0,0.25,train_pool,48-49,11,0.02702702702702703,14,0.0275049115913556,0.0004778845643285713
0,0.25,train_pool,50,8,0.019656019656019656,10,0.019646365422396856,9.65423362279949e-06
0,0.25,train_pool,51-55,27,0.06633906633906633,33,0.06483300589390963,0.0015060604451567067
0,0.25,train_pool,56-60,23,0.056511056511056514,28,0.0550098231827112,0.0015012333283453139
0,0.25,train_pool,61-65,2,0.004914004914004914,2,0.003929273084479371,0.0009847318295255428
0,0.25,train_pool,66-67,0,0.0,1,0.0019646365422396855,0.0019646365422396855
0,0.25,train_fraction,10-11,4,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
0,0.25,train_fraction,12-13,6,0.058823529411764705,37,0.07269155206286837,0.013868022651103665
0,0.25,train_fraction,14-15,10,0.09803921568627451,57,0.11198428290766209,0.01394506722138758
0,0.25,train_fraction,16-17,7,0.06862745098039216,37,0.07269155206286837,0.004064101082476207
0,0.25,train_fraction,18-19,4,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
0,0.25,train_fraction,20-21,4,0.0392156862745098,24,0.047151277013752456,0.007935590739242653
0,0.25,train_fraction,22-23,3,0.029411764705882353,22,0.043222003929273084,0.013810239223390731
0,0.25,train_fraction,24-25,3,0.029411764705882353,15,0.029469548133595286,5.7783427712933266e-05
0,0.25,train_fraction,26-27,4,0.0392156862745098,17,0.03339882121807466,0.005816865056435146
0,0.25,train_fraction,28-29,4,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
0,0.25,train_fraction,30-31,3,0.029411764705882353,11,0.021611001964636542,0.0078007627412458105
0,0.25,train_fraction,32-33,3,0.029411764705882353,18,0.03536345776031434,0.005951693054431988
0,0.25,train_fraction,34-35,4,0.0392156862745098,22,0.043222003929273084,0.004006317654763281
0,0.25,train_fraction,36-37,5,0.049019607843137254,20,0.03929273084479371,0.009726876998343542
0,0.25,train_fraction,38-39,3,0.029411764705882353,13,0.025540275049115914,0.0038714896567664386
0,0.25,train_fraction,40-41,3,0.029411764705882353,14,0.0275049115913556,0.0019068531145267527
0,0.25,train_fraction,42-43,4,0.0392156862745098,23,0.04518664047151277,0.00597095419700297
0,0.25,train_fraction,44-45,2,0.0196078431372549,12,0.023575638506876228,0.003967795369621326
0,0.25,train_fraction,46-47,4,0.0392156862745098,17,0.03339882121807466,0.005816865056435146
0,0.25,train_fraction,48-49,3,0.029411764705882353,14,0.0275049115913556,0.0019068531145267527
0,0.25,train_fraction,50,3,0.029411764705882353,10,0.019646365422396856,0.009765399283485496
0,0.25,train_fraction,51-55,7,0.06862745098039216,33,0.06483300589390963,0.003794445086482537
0,0.25,train_fraction,56-60,7,0.06862745098039216,28,0.0550098231827112,0.013617627797680963
0,0.25,train_fraction,61-65,2,0.0196078431372549,2,0.003929273084479371,0.01567857005277553
0,0.25,train_fraction,66-67,0,0.0,1,0.0019646365422396855,0.0019646365422396855
0,0.25,val,10-11,5,0.049019607843137254,21,0.0412573673870334,0.007762240456103853
0,0.25,val,12-13,8,0.0784313725490196,37,0.07269155206286837,0.005739820486151237
0,0.25,val,14-15,12,0.11764705882352941,57,0.11198428290766209,0.005662775915867321
0,0.25,val,16-17,7,0.06862745098039216,37,0.07269155206286837,0.004064101082476207
0,0.25,val,18-19,4,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
0,0.25,val,20-21,4,0.0392156862745098,24,0.047151277013752456,0.007935590739242653
0,0.25,val,22-23,4,0.0392156862745098,22,0.043222003929273084,0.004006317654763281
0,0.25,val,24-25,3,0.029411764705882353,15,0.029469548133595286,5.7783427712933266e-05
0,0.25,val,26-27,4,0.0392156862745098,17,0.03339882121807466,0.005816865056435146
0,0.25,val,28-29,5,0.049019607843137254,21,0.0412573673870334,0.007762240456103853
0,0.25,val,30-31,2,0.0196078431372549,11,0.021611001964636542,0.0020031588273816403
0,0.25,val,32-33,3,0.029411764705882353,18,0.03536345776031434,0.005951693054431988
0,0.25,val,34-35,4,0.0392156862745098,22,0.043222003929273084,0.004006317654763281
0,0.25,val,36-37,4,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
0,0.25,val,38-39,2,0.0196078431372549,13,0.025540275049115914,0.005932431911861012
0,0.25,val,40-41,3,0.029411764705882353,14,0.0275049115913556,0.0019068531145267527
0,0.25,val,42-43,4,0.0392156862745098,23,0.04518664047151277,0.00597095419700297
0,0.25,val,44-45,3,0.029411764705882353,12,0.023575638506876228,0.005836126199006125
0,0.25,val,46-47,4,0.0392156862745098,17,0.03339882121807466,0.005816865056435146
0,0.25,val,48-49,3,0.029411764705882353,14,0.0275049115913556,0.0019068531145267527
0,0.25,val,50,2,0.0196078431372549,10,0.019646365422396856,3.8522285141954354e-05
0,0.25,val,51-55,6,0.058823529411764705,33,0.06483300589390963,0.006009476482144921
0,0.25,val,56-60,5,0.049019607843137254,28,0.0550098231827112,0.0059902153395739455
0,0.25,val,61-65,0,0.0,2,0.003929273084479371,0.003929273084479371
0,0.25,val,66-67,1,0.00980392156862745,1,0.0019646365422396855,0.007839285026387765
0,0.50,overall,10-11,21,0.0412573673870334,21,0.0412573673870334,0.0
0,0.50,overall,12-13,37,0.07269155206286837,37,0.07269155206286837,0.0
0,0.50,overall,14-15,57,0.11198428290766209,57,0.11198428290766209,0.0
0,0.50,overall,16-17,37,0.07269155206286837,37,0.07269155206286837,0.0
0,0.50,overall,18-19,20,0.03929273084479371,20,0.03929273084479371,0.0
0,0.50,overall,20-21,24,0.047151277013752456,24,0.047151277013752456,0.0
0,0.50,overall,22-23,22,0.043222003929273084,22,0.043222003929273084,0.0
0,0.50,overall,24-25,15,0.029469548133595286,15,0.029469548133595286,0.0
0,0.50,overall,26-27,17,0.03339882121807466,17,0.03339882121807466,0.0
0,0.50,overall,28-29,21,0.0412573673870334,21,0.0412573673870334,0.0
0,0.50,overall,30-31,11,0.021611001964636542,11,0.021611001964636542,0.0
0,0.50,overall,32-33,18,0.03536345776031434,18,0.03536345776031434,0.0
0,0.50,overall,34-35,22,0.043222003929273084,22,0.043222003929273084,0.0
0,0.50,overall,36-37,20,0.03929273084479371,20,0.03929273084479371,0.0
0,0.50,overall,38-39,13,0.025540275049115914,13,0.025540275049115914,0.0
0,0.50,overall,40-41,14,0.0275049115913556,14,0.0275049115913556,0.0
0,0.50,overall,42-43,23,0.04518664047151277,23,0.04518664047151277,0.0
0,0.50,overall,44-45,12,0.023575638506876228,12,0.023575638506876228,0.0
0,0.50,overall,46-47,17,0.03339882121807466,17,0.03339882121807466,0.0
0,0.50,overall,48-49,14,0.0275049115913556,14,0.0275049115913556,0.0
0,0.50,overall,50,10,0.019646365422396856,10,0.019646365422396856,0.0
0,0.50,overall,51-55,33,0.06483300589390963,33,0.06483300589390963,0.0
0,0.50,overall,56-60,28,0.0550098231827112,28,0.0550098231827112,0.0
0,0.50,overall,61-65,2,0.003929273084479371,2,0.003929273084479371,0.0
0,0.50,overall,66-67,1,0.0019646365422396855,1,0.0019646365422396855,0.0
0,0.50,train_pool,10-11,16,0.03931203931203931,21,0.0412573673870334,0.0019453280749940904
0,0.50,train_pool,12-13,29,0.07125307125307126,37,0.07269155206286837,0.0014384808097971102
0,0.50,train_pool,14-15,45,0.11056511056511056,57,0.11198428290766209,0.0014191723425515251
0,0.50,train_pool,16-17,30,0.07371007371007371,37,0.07269155206286837,0.0010185216472053393
0,0.50,train_pool,18-19,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
0,0.50,train_pool,20-21,20,0.04914004914004914,24,0.047151277013752456,0.001988772126296681
0,0.50,train_pool,22-23,18,0.044226044226044224,22,0.043222003929273084,0.00100404029677114
0,0.50,train_pool,24-25,12,0.029484029484029485,15,0.029469548133595286,1.4481350434199236e-05
0,0.50,train_pool,26-27,13,0.03194103194103194,17,0.03339882121807466,0.0014577892770427162
0,0.50,train_pool,28-29,16,0.03931203931203931,21,0.0412573673870334,0.0019453280749940904
0,0.50,train_pool,30-31,9,0.022113022113022112,11,0.021611001964636542,0.00050202014838557
0,0.50,train_pool,32-33,15,0.036855036855036855,18,0.03536345776031434,0.0014915790947225144
0,0.50,train_pool,34-35,18,0.044226044226044224,22,0.043222003929273084,0.00100404029677114
0,0.50,train_pool,36-37,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
0,0.50,train_pool,38-39,11,0.02702702702702703,13,0.025540275049115914,0.0014867519779111146
0,0.50,train_pool,40-41,11,0.02702702702702703,14,0.0275049115913556,0.0004778845643285713
0,0.50,train_pool,42-43,19,0.04668304668304668,23,0.04518664047151277,0.0014964062115339072
0,0.50,train_pool,44-45,9,0.022113022113022112,12,0.023575638506876228,0.001462616393854116
0,0.50,train_pool,46-47,13,0.03194103194103194,17,0.03339882121807466,0.0014577892770427162
0,0.50,train_pool,48-49,11,0.02702702702702703,14,0.0275049115913556,0.0004778845643285713
0,0.50,train_pool,50,8,0.019656019656019656,10,0.019646365422396856,9.65423362279949e-06
0,0.50,train_pool,51-55,27,0.06633906633906633,33,0.06483300589390963,0.0015060604451567067
0,0.50,train_pool,56-60,23,0.056511056511056514,28,0.0550098231827112,0.0015012333283453139
0,0.50,train_pool,61-65,2,0.004914004914004914,2,0.003929273084479371,0.0009847318295255428
0,0.50,train_pool,66-67,0,0.0,1,0.0019646365422396855,0.0019646365422396855
0,0.50,train_fraction,10-11,8,0.0392156862745098,21,0.0412573673870334,0.002041681112523598
0,0.50,train_fraction,12-13,15,0.07352941176470588,37,0.07269155206286837,0.000837859701837515
0,0.50,train_fraction,14-15,23,0.11274509803921569,57,0.11198428290766209,0.0007608151315535994
0,0.50,train_fraction,16-17,14,0.06862745098039216,37,0.07269155206286837,0.004064101082476207
0,0.50,train_fraction,18-19,8,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
0,0.50,train_fraction,20-21,9,0.04411764705882353,24,0.047151277013752456,0.0030336299549289236
0,0.50,train_fraction,22-23,8,0.0392156862745098,22,0.043222003929273084,0.004006317654763281
0,0.50,train_fraction,24-25,7,0.03431372549019608,15,0.029469548133595286,0.004844177356600796
0,0.50,train_fraction,26-27,6,0.029411764705882353,17,0.03339882121807466,0.003987056512192305
0,0.50,train_fraction,28-29,7,0.03431372549019608,21,0.0412573673870334,0.00694364189683732
0,0.50,train_fraction,30-31,5,0.024509803921568627,11,0.021611001964636542,0.002898801956932085
0,0.50,train_fraction,32-33,8,0.0392156862745098,18,0.03536345776031434,0.003852228514195463
0,0.50,train_fraction,34-35,10,0.049019607843137254,22,0.043222003929273084,0.00579760391386417
0,0.50,train_fraction,36-37,9,0.04411764705882353,20,0.03929273084479371,0.00482491621402982
0,0.50,train_fraction,38-39,5,0.024509803921568627,13,0.025540275049115914,0.0010304711275472868
0,0.50,train_fraction,40-41,6,0.029411764705882353,14,0.0275049115913556,0.0019068531145267527
0,0.50,train_fraction,42-43,9,0.04411764705882353,23,0.04518664047151277,0.0010689934126892411
0,0.50,train_fraction,44-45,5,0.024509803921568627,12,0.023575638506876228,0.0009341654146923992
0,0.50,train_fraction,46-47,6,0.029411764705882353,17,0.03339882121807466,0.003987056512192305
0,0.50,train_fraction,48-49,6,0.029411764705882353,14,0.0275049115913556,0.0019068531145267527
0,0.50,train_fraction,50,4,0.0196078431372549,10,0.019646365422396856,3.8522285141954354e-05
0,0.50,train_fraction,51-55,13,0.06372549019607843,33,0.06483300589390963,0.001107515697831199
0,0.50,train_fraction,56-60,11,0.05392156862745098,28,0.0550098231827112,0.0010882545552602166
0,0.50,train_fraction,61-65,2,0.00980392156862745,2,0.003929273084479371,0.00587464848414808
0,0.50,train_fraction,66-67,0,0.0,1,0.0019646365422396855,0.0019646365422396855
0,0.50,val,10-11,5,0.049019607843137254,21,0.0412573673870334,0.007762240456103853
0,0.50,val,12-13,8,0.0784313725490196,37,0.07269155206286837,0.005739820486151237
0,0.50,val,14-15,12,0.11764705882352941,57,0.11198428290766209,0.005662775915867321
0,0.50,val,16-17,7,0.06862745098039216,37,0.07269155206286837,0.004064101082476207
0,0.50,val,18-19,4,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
0,0.50,val,20-21,4,0.0392156862745098,24,0.047151277013752456,0.007935590739242653
0,0.50,val,22-23,4,0.0392156862745098,22,0.043222003929273084,0.004006317654763281
0,0.50,val,24-25,3,0.029411764705882353,15,0.029469548133595286,5.7783427712933266e-05
0,0.50,val,26-27,4,0.0392156862745098,17,0.03339882121807466,0.005816865056435146
0,0.50,val,28-29,5,0.049019607843137254,21,0.0412573673870334,0.007762240456103853
0,0.50,val,30-31,2,0.0196078431372549,11,0.021611001964636542,0.0020031588273816403
0,0.50,val,32-33,3,0.029411764705882353,18,0.03536345776031434,0.005951693054431988
0,0.50,val,34-35,4,0.0392156862745098,22,0.043222003929273084,0.004006317654763281
0,0.50,val,36-37,4,0.0392156862745098,20,0.03929273084479371,7.704457028390871e-05
0,0.50,val,38-39,2,0.0196078431372549,13,0.025540275049115914,0.005932431911861012
0,0.50,val,40-41,3,0.029411764705882353,14,0.0275049115913556,0.0019068531145267527
0,0.50,val,42-43,4,0.0392156862745098,23,0.04518664047151277,0.00597095419700297
0,0.50,val,44-45,3,0.029411764705882353,12,0.023575638506876228,0.005836126199006125
0,0.50,val,46-47,4,0.0392156862745098,17,0.03339882121807466,0.005816865056435146
0,0.50,val,48-49,3,0.029411764705882353,14,0.0275049115913556,0.0019068531145267527
0,0.50,val,50,2,0.0196078431372549,10,0.019646365422396856,3.8522285141954354e-05
0,0.50,val,51-55,6,0.058823529411764705,33,0.06483300589390963,0.006009476482144921
0,0.50,val,56-60,5,0.049019607843137254,28,0.0550098231827112,0.0059902153395739455
0,0.50,val,61-65,0,0.0,2,0.003929273084479371,0.003929273084479371
0,0.50,val,66-67,1,0.00980392156862745,1,0.0019646365422396855,0.007839285026387765
0,1.00,overall,10-11,21,0.0412573673870334,21,0.0412573673870334,0.0
0,1.00,overall,12-13,37,0.07269155206286837,37,0.07269155206286837,0.0
0,1.00,overall,14-15,57,0.11198428290766209,57,0.11198428290766209,0.0
0,1.00,overall,16-17,37,0.07269155206286837,37,0.07269155206286837,0.0
0,1.00,overall,18-19,20,0.03929273084479371,20,0.03929273084479371,0.0
0,1.00,overall,20-21,24,0.047151277013752456,24,0.047151277013752456,0.0
0,1.00,overall,22-23,22,0.043222003929273084,22,0.043222003929273084,0.0
0,1.00,overall,24-25,15,0.029469548133595286,15,0.029469548133595286,0.0
0,1.00,overall,26-27,17,0.03339882121807466,17,0.03339882121807466,0.0
0,1.00,overall,28-29,21,0.0412573673870334,21,0.0412573673870334,0.0
0,1.00,overall,30-31,11,0.021611001964636542,11,0.021611001964636542,0.0
0,1.00,overall,32-33,18,0.03536345776031434,18,0.03536345776031434,0.0
0,1.00,overall,34-35,22,0.043222003929273084,22,0.043222003929273084,0.0
0,1.00,overall,36-37,20,0.03929273084479371,20,0.03929273084479371,0.0
0,1.00,overall,38-39,13,0.025540275049115914,13,0.025540275049115914,0.0
0,1.00,overall,40-41,14,0.0275049115913556,14,0.0275049115913556,0.0
0,1.00,overall,42-43,23,0.04518664047151277,23,0.04518664047151277,0.0
0,1.00,overall,44-45,12,0.023575638506876228,12,0.023575638506876228,0.0
0,1.00,overall,46-47,17,0.03339882121807466,17,0.03339882121807466,0.0
0,1.00,overall,48-49,14,0.0275049115913556,14,0.0275049115913556,0.0
0,1.00,overall,50,10,0.019646365422396856,10,0.019646365422396856,0.0
0,1.00,overall,51-55,33,0.06483300589390963,33,0.06483300589390963,0.0
0,1.00,overall,56-60,28,0.0550098231827112,28,0.0550098231827112,0.0
0,1.00,overall,61-65,2,0.003929273084479371,2,0.003929273084479371,0.0
0,1.00,overall,66-67,1,0.0019646365422396855,1,0.0019646365422396855,0.0
0,1.00,train_pool,10-11,16,0.03931203931203931,21,0.0412573673870334,0.0019453280749940904
0,1.00,train_pool,12-13,29,0.07125307125307126,37,0.07269155206286837,0.0014384808097971102
0,1.00,train_pool,14-15,45,0.11056511056511056,57,0.11198428290766209,0.0014191723425515251
0,1.00,train_pool,16-17,30,0.07371007371007371,37,0.07269155206286837,0.0010185216472053393
0,1.00,train_pool,18-19,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
0,1.00,train_pool,20-21,20,0.04914004914004914,24,0.047151277013752456,0.001988772126296681
0,1.00,train_pool,22-23,18,0.044226044226044224,22,0.043222003929273084,0.00100404029677114
0,1.00,train_pool,24-25,12,0.029484029484029485,15,0.029469548133595286,1.4481350434199236e-05
0,1.00,train_pool,26-27,13,0.03194103194103194,17,0.03339882121807466,0.0014577892770427162
0,1.00,train_pool,28-29,16,0.03931203931203931,21,0.0412573673870334,0.0019453280749940904
0,1.00,train_pool,30-31,9,0.022113022113022112,11,0.021611001964636542,0.00050202014838557
0,1.00,train_pool,32-33,15,0.036855036855036855,18,0.03536345776031434,0.0014915790947225144
0,1.00,train_pool,34-35,18,0.044226044226044224,22,0.043222003929273084,0.00100404029677114
0,1.00,train_pool,36-37,16,0.03931203931203931,20,0.03929273084479371,1.930846724559898e-05
0,1.00,train_pool,38-39,11,0.02702702702702703,13,0.025540275049115914,0.0014867519779111146
0,1.00,train_pool,40-41,11,0.02702702702702703,14,0.0275049115913556,0.0004778845643285713
0,1.00,train_pool,42-43,19,0.04668304668304668,23,0.04518664047151277,0.0014964062115339072
